# venue: binance
# source: https://fapi.binance.com/fapi/v1/fundingRate
# fetched_at: 2026-08-10T17:53:40Z
# caveat: Historical funding from the source venue (public, free). Cross-venue proxy for Coinbase-INTX funding; rates correlate but are not identical. ts=epoch seconds UTC. OI not available historically.
ts,coin,venue,funding_rate,funding_annualized,mark_price,open_interest,source
1716019200,ARB,binance,0.0001,0.1095,1.0198,,https://fapi.binance.com/fapi/v1/fundingRate
1716048000,ARB,binance,7.996e-05,0.0875562,1.01187956,,https://fapi.binance.com/fapi/v1/fundingRate
1716076800,ARB,binance,0.0001,0.1095,1.0176,,https://fapi.binance.com/fapi/v1/fundingRate
1716105600,ARB,binance,0.0001,0.1095,1.01123463,,https://fapi.binance.com/fapi/v1/fundingRate
1716134400,ARB,binance,0.0001,0.1095,0.98820321,,https://fapi.binance.com/fapi/v1/fundingRate
1716163200,ARB,binance,7.01e-06,0.00767595,0.9711,,https://fapi.binance.com/fapi/v1/fundingRate
1716192000,ARB,binance,3.733e-05,0.04087635,0.97641003,,https://fapi.binance.com/fapi/v1/fundingRate
1716220800,ARB,binance,3.757e-05,0.04113915,0.98359401,,https://fapi.binance.com/fapi/v1/fundingRate
1716249600,ARB,binance,0.0001,0.1095,1.12726084,,https://fapi.binance.com/fapi/v1/fundingRate
1716278400,ARB,binance,0.0001,0.1095,1.15716395,,https://fapi.binance.com/fapi/v1/fundingRate
1716307200,ARB,binance,0.0001,0.1095,1.19338693,,https://fapi.binance.com/fapi/v1/fundingRate
1716336000,ARB,binance,0.0001,0.1095,1.2036,,https://fapi.binance.com/fapi/v1/fundingRate
1716364800,ARB,binance,0.00013138,0.14386110000000002,1.17507675,,https://fapi.binance.com/fapi/v1/fundingRate
1716393600,ARB,binance,0.0001,0.1095,1.14763955,,https://fapi.binance.com/fapi/v1/fundingRate
1716422400,ARB,binance,0.0001,0.1095,1.1421,,https://fapi.binance.com/fapi/v1/fundingRate
1716451200,ARB,binance,0.0001,0.1095,1.18071465,,https://fapi.binance.com/fapi/v1/fundingRate
1716480000,ARB,binance,0.0001,0.1095,1.19366639,,https://fapi.binance.com/fapi/v1/fundingRate
1716508800,ARB,binance,0.0001,0.1095,1.2035,,https://fapi.binance.com/fapi/v1/fundingRate
1716537600,ARB,binance,0.0001,0.1095,1.14733248,,https://fapi.binance.com/fapi/v1/fundingRate
1716566400,ARB,binance,0.0001,0.1095,1.15670749,,https://fapi.binance.com/fapi/v1/fundingRate
1716595200,ARB,binance,0.0001,0.1095,1.1584,,https://fapi.binance.com/fapi/v1/fundingRate
1716624000,ARB,binance,0.00010268,0.1124346,1.2008,,https://fapi.binance.com/fapi/v1/fundingRate
1716652800,ARB,binance,0.0001,0.1095,1.20027297,,https://fapi.binance.com/fapi/v1/fundingRate
1716681600,ARB,binance,0.0001,0.1095,1.192,,https://fapi.binance.com/fapi/v1/fundingRate
1716710400,ARB,binance,0.0001,0.1095,1.1973,,https://fapi.binance.com/fapi/v1/fundingRate
1716739200,ARB,binance,0.0001,0.1095,1.21055169,,https://fapi.binance.com/fapi/v1/fundingRate
1716768000,ARB,binance,0.0001,0.1095,1.1935,,https://fapi.binance.com/fapi/v1/fundingRate
1716796800,ARB,binance,0.00010445,0.11437275000000001,1.2542,,https://fapi.binance.com/fapi/v1/fundingRate
1716825600,ARB,binance,0.0001,0.1095,1.2487,,https://fapi.binance.com/fapi/v1/fundingRate
1716854400,ARB,binance,0.0001,0.1095,1.23068556,,https://fapi.binance.com/fapi/v1/fundingRate
1716883200,ARB,binance,0.0001,0.1095,1.1812,,https://fapi.binance.com/fapi/v1/fundingRate
1716912000,ARB,binance,0.00020031,0.21933945000000002,1.20833642,,https://fapi.binance.com/fapi/v1/fundingRate
1716940800,ARB,binance,0.00023388,0.2560986,1.201,,https://fapi.binance.com/fapi/v1/fundingRate
1716969600,ARB,binance,0.00010827,0.11855565000000001,1.178,,https://fapi.binance.com/fapi/v1/fundingRate
1716998400,ARB,binance,0.00014308,0.1566726,1.15374346,,https://fapi.binance.com/fapi/v1/fundingRate
1717027200,ARB,binance,0.00018152,0.1987644,1.1415,,https://fapi.binance.com/fapi/v1/fundingRate
1717056000,ARB,binance,0.00013182,0.1443429,1.117,,https://fapi.binance.com/fapi/v1/fundingRate
1717084800,ARB,binance,0.00019406,0.21249569999999998,1.14346019,,https://fapi.binance.com/fapi/v1/fundingRate
1717113600,ARB,binance,0.00016092,0.1762074,1.1289071,,https://fapi.binance.com/fapi/v1/fundingRate
1717142400,ARB,binance,0.0001479,0.1619505,1.12591972,,https://fapi.binance.com/fapi/v1/fundingRate
1717171200,ARB,binance,0.00011295,0.12368024999999999,1.12160061,,https://fapi.binance.com/fapi/v1/fundingRate
1717200000,ARB,binance,0.00019172,0.2099334,1.1199,,https://fapi.binance.com/fapi/v1/fundingRate
1717228800,ARB,binance,0.00010682,0.1169679,1.12309898,,https://fapi.binance.com/fapi/v1/fundingRate
1717257600,ARB,binance,0.0001,0.1095,1.1279425,,https://fapi.binance.com/fapi/v1/fundingRate
1717286400,ARB,binance,0.00017516,0.1918002,1.134,,https://fapi.binance.com/fapi/v1/fundingRate
1717315200,ARB,binance,0.00020835,0.22814325,1.12039023,,https://fapi.binance.com/fapi/v1/fundingRate
1717344000,ARB,binance,0.00017762,0.1944939,1.12461629,,https://fapi.binance.com/fapi/v1/fundingRate
1717372800,ARB,binance,0.00014646,0.1603737,1.11328346,,https://fapi.binance.com/fapi/v1/fundingRate
1717401600,ARB,binance,0.00018644,0.20415180000000002,1.1327,,https://fapi.binance.com/fapi/v1/fundingRate
1717430400,ARB,binance,0.00013294,0.1455693,1.1274,,https://fapi.binance.com/fapi/v1/fundingRate
1717459200,ARB,binance,0.0001,0.1095,1.10555679,,https://fapi.binance.com/fapi/v1/fundingRate
1717488000,ARB,binance,0.0001401,0.15340949999999998,1.09707252,,https://fapi.binance.com/fapi/v1/fundingRate
1717516800,ARB,binance,0.00018692,0.2046774,1.10532214,,https://fapi.binance.com/fapi/v1/fundingRate
1717545600,ARB,binance,0.00019479,0.21329504999999999,1.10819101,,https://fapi.binance.com/fapi/v1/fundingRate
1717574400,ARB,binance,0.0002173,0.2379435,1.12501013,,https://fapi.binance.com/fapi/v1/fundingRate
1717603200,ARB,binance,0.00023247,0.25455465,1.11906192,,https://fapi.binance.com/fapi/v1/fundingRate
1717632000,ARB,binance,0.00019442,0.2128899,1.12458723,,https://fapi.binance.com/fapi/v1/fundingRate
1717660800,ARB,binance,0.00011069,0.12120555,1.1096,,https://fapi.binance.com/fapi/v1/fundingRate
1717689600,ARB,binance,0.00023599,0.25840905,1.10753629,,https://fapi.binance.com/fapi/v1/fundingRate
1717718400,ARB,binance,0.00014691,0.16086645,1.0891,,https://fapi.binance.com/fapi/v1/fundingRate
1717747200,ARB,binance,0.00020726,0.22694969999999998,1.09369252,,https://fapi.binance.com/fapi/v1/fundingRate
1717776000,ARB,binance,0.00025857,0.28313415000000003,1.0955,,https://fapi.binance.com/fapi/v1/fundingRate
1717804800,ARB,binance,0.0001,0.1095,0.99876063,,https://fapi.binance.com/fapi/v1/fundingRate
1717833600,ARB,binance,0.0001,0.1095,1.0008626,,https://fapi.binance.com/fapi/v1/fundingRate
1717862400,ARB,binance,0.0001,0.1095,0.9666,,https://fapi.binance.com/fapi/v1/fundingRate
1717891200,ARB,binance,0.0001,0.1095,0.96773463,,https://fapi.binance.com/fapi/v1/fundingRate
1717920000,ARB,binance,0.0001,0.1095,0.9749,,https://fapi.binance.com/fapi/v1/fundingRate
1717948800,ARB,binance,0.0001,0.1095,0.9769,,https://fapi.binance.com/fapi/v1/fundingRate
1717977600,ARB,binance,0.0001,0.1095,0.9793,,https://fapi.binance.com/fapi/v1/fundingRate
1718006400,ARB,binance,0.0001,0.1095,0.94855897,,https://fapi.binance.com/fapi/v1/fundingRate
1718035200,ARB,binance,0.0001,0.1095,0.97882571,,https://fapi.binance.com/fapi/v1/fundingRate
1718064000,ARB,binance,0.0001,0.1095,0.95994528,,https://fapi.binance.com/fapi/v1/fundingRate
1718092800,ARB,binance,0.0001,0.1095,0.9427,,https://fapi.binance.com/fapi/v1/fundingRate
1718121600,ARB,binance,0.0001,0.1095,0.92524084,,https://fapi.binance.com/fapi/v1/fundingRate
1718150400,ARB,binance,0.0001,0.1095,0.9375,,https://fapi.binance.com/fapi/v1/fundingRate
1718179200,ARB,binance,0.0001,0.1095,0.94138191,,https://fapi.binance.com/fapi/v1/fundingRate
1718208000,ARB,binance,0.0001,0.1095,0.98676166,,https://fapi.binance.com/fapi/v1/fundingRate
1718236800,ARB,binance,0.0001,0.1095,0.9733,,https://fapi.binance.com/fapi/v1/fundingRate
1718265600,ARB,binance,0.0001,0.1095,0.94574717,,https://fapi.binance.com/fapi/v1/fundingRate
1718294400,ARB,binance,0.0001,0.1095,0.92634599,,https://fapi.binance.com/fapi/v1/fundingRate
1718323200,ARB,binance,0.0001,0.1095,0.93683154,,https://fapi.binance.com/fapi/v1/fundingRate
1718352000,ARB,binance,0.0001,0.1095,0.948902,,https://fapi.binance.com/fapi/v1/fundingRate
1718380800,ARB,binance,0.0001,0.1095,0.9273,,https://fapi.binance.com/fapi/v1/fundingRate
1718409600,ARB,binance,0.0001,0.1095,0.91209657,,https://fapi.binance.com/fapi/v1/fundingRate
1718438400,ARB,binance,0.0001,0.1095,0.92846814,,https://fapi.binance.com/fapi/v1/fundingRate
1718467200,ARB,binance,0.0001,0.1095,0.92995176,,https://fapi.binance.com/fapi/v1/fundingRate
1718496000,ARB,binance,0.0001,0.1095,0.922,,https://fapi.binance.com/fapi/v1/fundingRate
1718524800,ARB,binance,0.0001,0.1095,0.9149,,https://fapi.binance.com/fapi/v1/fundingRate
1718553600,ARB,binance,0.0001,0.1095,0.92547836,,https://fapi.binance.com/fapi/v1/fundingRate
1718582400,ARB,binance,0.0001,0.1095,0.9242,,https://fapi.binance.com/fapi/v1/fundingRate
1718611200,ARB,binance,0.0001,0.1095,0.88714154,,https://fapi.binance.com/fapi/v1/fundingRate
1718640000,ARB,binance,4.692e-05,0.0513774,0.8627,,https://fapi.binance.com/fapi/v1/fundingRate
1718668800,ARB,binance,6.981e-05,0.07644195,0.8575,,https://fapi.binance.com/fapi/v1/fundingRate
1718697600,ARB,binance,-3.52e-05,-0.038544,0.7977743,,https://fapi.binance.com/fapi/v1/fundingRate
1718726400,ARB,binance,8.975e-05,0.09827625,0.78013544,,https://fapi.binance.com/fapi/v1/fundingRate
1718755200,ARB,binance,9.615e-05,0.10528425000000001,0.79434444,,https://fapi.binance.com/fapi/v1/fundingRate
1718784000,ARB,binance,3.825e-05,0.041883750000000004,0.8209,,https://fapi.binance.com/fapi/v1/fundingRate
1718812800,ARB,binance,0.0001,0.1095,0.8072854,,https://fapi.binance.com/fapi/v1/fundingRate
1718841600,ARB,binance,3.339e-05,0.03656205,0.81276726,,https://fapi.binance.com/fapi/v1/fundingRate
1718870400,ARB,binance,6.907e-05,0.07563165,0.8427,,https://fapi.binance.com/fapi/v1/fundingRate
1718899200,ARB,binance,0.0001,0.1095,0.811,,https://fapi.binance.com/fapi/v1/fundingRate
1718928000,ARB,binance,7.121e-05,0.07797495,0.8008,,https://fapi.binance.com/fapi/v1/fundingRate
1718956800,ARB,binance,5.838e-05,0.0639261,0.7943,,https://fapi.binance.com/fapi/v1/fundingRate
1718985600,ARB,binance,9.647e-05,0.10563465,0.801,,https://fapi.binance.com/fapi/v1/fundingRate
1719014400,ARB,binance,0.0001,0.1095,0.8018,,https://fapi.binance.com/fapi/v1/fundingRate
1719043200,ARB,binance,0.0001,0.1095,0.7978,,https://fapi.binance.com/fapi/v1/fundingRate
1719072000,ARB,binance,0.0001,0.1095,0.80700888,,https://fapi.binance.com/fapi/v1/fundingRate
1719100800,ARB,binance,0.0001,0.1095,0.8046,,https://fapi.binance.com/fapi/v1/fundingRate
1719129600,ARB,binance,4.841e-05,0.05300895,0.81266618,,https://fapi.binance.com/fapi/v1/fundingRate
1719158400,ARB,binance,0.0001,0.1095,0.7934,,https://fapi.binance.com/fapi/v1/fundingRate
1719187200,ARB,binance,9.857e-05,0.10793415,0.7838,,https://fapi.binance.com/fapi/v1/fundingRate
1719216000,ARB,binance,0.0001,0.1095,0.7718,,https://fapi.binance.com/fapi/v1/fundingRate
1719244800,ARB,binance,0.0001,0.1095,0.76913982,,https://fapi.binance.com/fapi/v1/fundingRate
1719273600,ARB,binance,0.0001,0.1095,0.8200042,,https://fapi.binance.com/fapi/v1/fundingRate
1719302400,ARB,binance,0.0001,0.1095,0.8198,,https://fapi.binance.com/fapi/v1/fundingRate
1719331200,ARB,binance,0.0001,0.1095,0.84412326,,https://fapi.binance.com/fapi/v1/fundingRate
1719360000,ARB,binance,0.0001,0.1095,0.82941576,,https://fapi.binance.com/fapi/v1/fundingRate
1719388800,ARB,binance,9.764e-05,0.10691579999999999,0.8268,,https://fapi.binance.com/fapi/v1/fundingRate
1719417600,ARB,binance,0.0001,0.1095,0.8124,,https://fapi.binance.com/fapi/v1/fundingRate
1719446400,ARB,binance,0.0001,0.1095,0.8121523,,https://fapi.binance.com/fapi/v1/fundingRate
1719475200,ARB,binance,0.0001,0.1095,0.80416913,,https://fapi.binance.com/fapi/v1/fundingRate
1719504000,ARB,binance,0.0001,0.1095,0.82417046,,https://fapi.binance.com/fapi/v1/fundingRate
1719532800,ARB,binance,0.0001,0.1095,0.8226,,https://fapi.binance.com/fapi/v1/fundingRate
1719561600,ARB,binance,0.0001,0.1095,0.82290652,,https://fapi.binance.com/fapi/v1/fundingRate
1719590400,ARB,binance,0.0001,0.1095,0.8127051,,https://fapi.binance.com/fapi/v1/fundingRate
1719619200,ARB,binance,0.0001,0.1095,0.79145214,,https://fapi.binance.com/fapi/v1/fundingRate
1719648000,ARB,binance,0.0001,0.1095,0.7999,,https://fapi.binance.com/fapi/v1/fundingRate
1719676800,ARB,binance,0.0001,0.1095,0.7952,,https://fapi.binance.com/fapi/v1/fundingRate
1719705600,ARB,binance,3.282e-05,0.0359379,0.7793,,https://fapi.binance.com/fapi/v1/fundingRate
1719734400,ARB,binance,8.159e-05,0.08934104999999999,0.7861,,https://fapi.binance.com/fapi/v1/fundingRate
1719763200,ARB,binance,7.7e-06,0.008431500000000001,0.7865,,https://fapi.binance.com/fapi/v1/fundingRate
1719792000,ARB,binance,7.46e-05,0.081687,0.80155885,,https://fapi.binance.com/fapi/v1/fundingRate
1719820800,ARB,binance,4.952e-05,0.0542244,0.8068,,https://fapi.binance.com/fapi/v1/fundingRate
1719849600,ARB,binance,0.0001,0.1095,0.7871,,https://fapi.binance.com/fapi/v1/fundingRate
1719878400,ARB,binance,7.294e-05,0.0798693,0.77957739,,https://fapi.binance.com/fapi/v1/fundingRate
1719907200,ARB,binance,0.0001,0.1095,0.77441863,,https://fapi.binance.com/fapi/v1/fundingRate
1719936000,ARB,binance,0.0001,0.1095,0.778,,https://fapi.binance.com/fapi/v1/fundingRate
1719964800,ARB,binance,0.0001,0.1095,0.78317661,,https://fapi.binance.com/fapi/v1/fundingRate
1719993600,ARB,binance,0.0001,0.1095,0.77449619,,https://fapi.binance.com/fapi/v1/fundingRate
1720022400,ARB,binance,0.0001,0.1095,0.7709,,https://fapi.binance.com/fapi/v1/fundingRate
1720051200,ARB,binance,0.0001,0.1095,0.7640379,,https://fapi.binance.com/fapi/v1/fundingRate
1720080000,ARB,binance,0.0001,0.1095,0.72742585,,https://fapi.binance.com/fapi/v1/fundingRate
1720108800,ARB,binance,9.846e-05,0.1078137,0.7179,,https://fapi.binance.com/fapi/v1/fundingRate
1720137600,ARB,binance,5.977e-05,0.06544815,0.6788,,https://fapi.binance.com/fapi/v1/fundingRate
1720166400,ARB,binance,-0.00014073,-0.15409935,0.60096809,,https://fapi.binance.com/fapi/v1/fundingRate
1720195200,ARB,binance,-7.403e-05,-0.08106284999999999,0.62662204,,https://fapi.binance.com/fapi/v1/fundingRate
1720224000,ARB,binance,6.51e-05,0.0712845,0.6223,,https://fapi.binance.com/fapi/v1/fundingRate
1720252800,ARB,binance,9.083e-05,0.09945885,0.62905569,,https://fapi.binance.com/fapi/v1/fundingRate
1720281600,ARB,binance,5.565e-05,0.06093675,0.6612,,https://fapi.binance.com/fapi/v1/fundingRate
1720310400,ARB,binance,0.0001,0.1095,0.6926987,,https://fapi.binance.com/fapi/v1/fundingRate
1720339200,ARB,binance,0.0001,0.1095,0.6826,,https://fapi.binance.com/fapi/v1/fundingRate
1720368000,ARB,binance,0.0001,0.1095,0.6738,,https://fapi.binance.com/fapi/v1/fundingRate
1720396800,ARB,binance,8.747e-05,0.09577965000000001,0.6502,,https://fapi.binance.com/fapi/v1/fundingRate
1720425600,ARB,binance,-5.412e-05,-0.0592614,0.63273751,,https://fapi.binance.com/fapi/v1/fundingRate
1720454400,ARB,binance,6.36e-05,0.069642,0.65222362,,https://fapi.binance.com/fapi/v1/fundingRate
1720483200,ARB,binance,5.399e-05,0.059119050000000006,0.66725631,,https://fapi.binance.com/fapi/v1/fundingRate
1720512000,ARB,binance,-3.376e-05,-0.036967200000000006,0.6715,,https://fapi.binance.com/fapi/v1/fundingRate
1720540800,ARB,binance,0.0001,0.1095,0.67752427,,https://fapi.binance.com/fapi/v1/fundingRate
1720569600,ARB,binance,-0.00017671,-0.19349745000000002,0.7099,,https://fapi.binance.com/fapi/v1/fundingRate
1720598400,ARB,binance,0.0001,0.1095,0.70938021,,https://fapi.binance.com/fapi/v1/fundingRate
1720627200,ARB,binance,0.0001,0.1095,0.71663899,,https://fapi.binance.com/fapi/v1/fundingRate
1720656000,ARB,binance,0.0001,0.1095,0.71339545,,https://fapi.binance.com/fapi/v1/fundingRate
1720684800,ARB,binance,0.0001,0.1095,0.7146,,https://fapi.binance.com/fapi/v1/fundingRate
1720713600,ARB,binance,6.837e-05,0.07486514999999999,0.7067,,https://fapi.binance.com/fapi/v1/fundingRate
1720742400,ARB,binance,0.0001,0.1095,0.6928,,https://fapi.binance.com/fapi/v1/fundingRate
1720771200,ARB,binance,0.0001,0.1095,0.68834267,,https://fapi.binance.com/fapi/v1/fundingRate
1720800000,ARB,binance,0.0001,0.1095,0.7016,,https://fapi.binance.com/fapi/v1/fundingRate
1720828800,ARB,binance,0.0001,0.1095,0.6987,,https://fapi.binance.com/fapi/v1/fundingRate
1720857600,ARB,binance,0.0001,0.1095,0.70521251,,https://fapi.binance.com/fapi/v1/fundingRate
1720886400,ARB,binance,-9.627e-05,-0.10541565,0.6976,,https://fapi.binance.com/fapi/v1/fundingRate
1720915200,ARB,binance,9.299e-05,0.10182405,0.70014379,,https://fapi.binance.com/fapi/v1/fundingRate
1720944000,ARB,binance,0.0001,0.1095,0.70615195,,https://fapi.binance.com/fapi/v1/fundingRate
1720972800,ARB,binance,0.0001,0.1095,0.7116,,https://fapi.binance.com/fapi/v1/fundingRate
1721001600,ARB,binance,0.0001,0.1095,0.72133917,,https://fapi.binance.com/fapi/v1/fundingRate
1721030400,ARB,binance,7.59e-06,0.00831105,0.73947559,,https://fapi.binance.com/fapi/v1/fundingRate
1721059200,ARB,binance,5.435e-05,0.05951325,0.73434719,,https://fapi.binance.com/fapi/v1/fundingRate
1721088000,ARB,binance,9.978e-05,0.1092591,0.773,,https://fapi.binance.com/fapi/v1/fundingRate
1721116800,ARB,binance,0.0001,0.1095,0.73453746,,https://fapi.binance.com/fapi/v1/fundingRate
1721145600,ARB,binance,8.12e-05,0.08891399999999999,0.76572311,,https://fapi.binance.com/fapi/v1/fundingRate
1721174400,ARB,binance,0.0001,0.1095,0.7515,,https://fapi.binance.com/fapi/v1/fundingRate
1721203200,ARB,binance,0.0001,0.1095,0.76893448,,https://fapi.binance.com/fapi/v1/fundingRate
1721232000,ARB,binance,0.0001,0.1095,0.7600351,,https://fapi.binance.com/fapi/v1/fundingRate
1721260800,ARB,binance,0.0001,0.1095,0.7467,,https://fapi.binance.com/fapi/v1/fundingRate
1721289600,ARB,binance,0.0001,0.1095,0.7533,,https://fapi.binance.com/fapi/v1/fundingRate
1721318400,ARB,binance,8.347e-05,0.09139965,0.7368,,https://fapi.binance.com/fapi/v1/fundingRate
1721347200,ARB,binance,0.0001,0.1095,0.7474,,https://fapi.binance.com/fapi/v1/fundingRate
1721376000,ARB,binance,5.789e-05,0.06338955,0.73451477,,https://fapi.binance.com/fapi/v1/fundingRate
1721404800,ARB,binance,9.945e-05,0.10889775,0.75140033,,https://fapi.binance.com/fapi/v1/fundingRate
1721433600,ARB,binance,0.0001,0.1095,0.77358531,,https://fapi.binance.com/fapi/v1/fundingRate
1721462400,ARB,binance,0.0001,0.1095,0.78741188,,https://fapi.binance.com/fapi/v1/fundingRate
1721491200,ARB,binance,8.463e-05,0.09266985,0.7817614,,https://fapi.binance.com/fapi/v1/fundingRate
1721520000,ARB,binance,1.532e-05,0.0167754,0.7786,,https://fapi.binance.com/fapi/v1/fundingRate
1721548800,ARB,binance,1.398e-05,0.0153081,0.7728,,https://fapi.binance.com/fapi/v1/fundingRate
1721577600,ARB,binance,7.546e-05,0.0826287,0.7825,,https://fapi.binance.com/fapi/v1/fundingRate
1721606400,ARB,binance,0.0001,0.1095,0.8022,,https://fapi.binance.com/fapi/v1/fundingRate
1721635200,ARB,binance,3.199e-05,0.03502905,0.7795,,https://fapi.binance.com/fapi/v1/fundingRate
1721664000,ARB,binance,6.839e-05,0.07488705,0.7714,,https://fapi.binance.com/fapi/v1/fundingRate
1721692800,ARB,binance,6.313e-05,0.06912735,0.75935233,,https://fapi.binance.com/fapi/v1/fundingRate
1721721600,ARB,binance,5.374e-05,0.058845299999999996,0.762563,,https://fapi.binance.com/fapi/v1/fundingRate
1721750400,ARB,binance,7.409e-05,0.08112855000000001,0.80217481,,https://fapi.binance.com/fapi/v1/fundingRate
1721779200,ARB,binance,8.486e-05,0.0929217,0.79871586,,https://fapi.binance.com/fapi/v1/fundingRate
1721808000,ARB,binance,5.839e-05,0.06393705,0.7765,,https://fapi.binance.com/fapi/v1/fundingRate
1721836800,ARB,binance,-3.767e-05,-0.04124865,0.7619,,https://fapi.binance.com/fapi/v1/fundingRate
1721865600,ARB,binance,-0.00011566,-0.1266477,0.739,,https://fapi.binance.com/fapi/v1/fundingRate
1721894400,ARB,binance,-1.163e-05,-0.01273485,0.7033,,https://fapi.binance.com/fapi/v1/fundingRate
1721923200,ARB,binance,-4.827e-05,-0.05285565,0.6958,,https://fapi.binance.com/fapi/v1/fundingRate
1721952000,ARB,binance,-0.00010848,-0.1187856,0.69794288,,https://fapi.binance.com/fapi/v1/fundingRate
1721980800,ARB,binance,0.0001,0.1095,0.7238,,https://fapi.binance.com/fapi/v1/fundingRate
1722009600,ARB,binance,0.0001,0.1095,0.72005529,,https://fapi.binance.com/fapi/v1/fundingRate
1722038400,ARB,binance,0.0001,0.1095,0.7262,,https://fapi.binance.com/fapi/v1/fundingRate
1722067200,ARB,binance,0.0001,0.1095,0.7301,,https://fapi.binance.com/fapi/v1/fundingRate
1722096000,ARB,binance,0.0001,0.1095,0.7259,,https://fapi.binance.com/fapi/v1/fundingRate
1722124800,ARB,binance,0.0001,0.1095,0.72061448,,https://fapi.binance.com/fapi/v1/fundingRate
1722153600,ARB,binance,0.0001,0.1095,0.7148,,https://fapi.binance.com/fapi/v1/fundingRate
1722182400,ARB,binance,0.0001,0.1095,0.7164,,https://fapi.binance.com/fapi/v1/fundingRate
1722211200,ARB,binance,3.737e-05,0.04092015,0.71224389,,https://fapi.binance.com/fapi/v1/fundingRate
1722240000,ARB,binance,0.0001,0.1095,0.72928605,,https://fapi.binance.com/fapi/v1/fundingRate
1722268800,ARB,binance,0.0001,0.1095,0.71065812,,https://fapi.binance.com/fapi/v1/fundingRate
1722297600,ARB,binance,9.104e-05,0.0996888,0.70364464,,https://fapi.binance.com/fapi/v1/fundingRate
1722326400,ARB,binance,0.0001,0.1095,0.7074,,https://fapi.binance.com/fapi/v1/fundingRate
1722355200,ARB,binance,0.0001,0.1095,0.6942,,https://fapi.binance.com/fapi/v1/fundingRate
1722384000,ARB,binance,2.931e-05,0.03209445,0.67764895,,https://fapi.binance.com/fapi/v1/fundingRate
1722412800,ARB,binance,0.0001,0.1095,0.68225137,,https://fapi.binance.com/fapi/v1/fundingRate
1722441600,ARB,binance,0.0001,0.1095,0.6757,,https://fapi.binance.com/fapi/v1/fundingRate
1722470400,ARB,binance,0.0001,0.1095,0.6571,,https://fapi.binance.com/fapi/v1/fundingRate
1722499200,ARB,binance,7.467e-05,0.08176365000000001,0.6453,,https://fapi.binance.com/fapi/v1/fundingRate
1722528000,ARB,binance,6.54e-06,0.0071613,0.63826843,,https://fapi.binance.com/fapi/v1/fundingRate
1722556800,ARB,binance,0.0001,0.1095,0.65342746,,https://fapi.binance.com/fapi/v1/fundingRate
1722585600,ARB,binance,3.796e-05,0.041566200000000005,0.62815519,,https://fapi.binance.com/fapi/v1/fundingRate
1722614400,ARB,binance,-1.672e-05,-0.0183084,0.61527399,,https://fapi.binance.com/fapi/v1/fundingRate
1722643200,ARB,binance,7.45e-06,0.00815775,0.60320007,,https://fapi.binance.com/fapi/v1/fundingRate
1722672000,ARB,binance,2.546e-05,0.0278787,0.6111,,https://fapi.binance.com/fapi/v1/fundingRate
1722700800,ARB,binance,-0.00012276,-0.1344222,0.60257,,https://fapi.binance.com/fapi/v1/fundingRate
1722729600,ARB,binance,5.176e-05,0.0566772,0.6069,,https://fapi.binance.com/fapi/v1/fundingRate
1722758400,ARB,binance,8.99e-06,0.00984405,0.602,,https://fapi.binance.com/fapi/v1/fundingRate
1722787200,ARB,binance,-1.677e-05,-0.01836315,0.58371558,,https://fapi.binance.com/fapi/v1/fundingRate
1722816000,ARB,binance,1.246e-05,0.0136437,0.5648,,https://fapi.binance.com/fapi/v1/fundingRate
1722844800,ARB,binance,-6.33e-06,-0.00693135,0.4757,,https://fapi.binance.com/fapi/v1/fundingRate
1722873600,ARB,binance,-0.00023108,-0.2530326,0.4847,,https://fapi.binance.com/fapi/v1/fundingRate
1722902400,ARB,binance,-0.00018734,-0.2051373,0.48142689,,https://fapi.binance.com/fapi/v1/fundingRate
1722931200,ARB,binance,4.702e-05,0.0514869,0.5182,,https://fapi.binance.com/fapi/v1/fundingRate
1722960000,ARB,binance,4.204e-05,0.0460338,0.51529578,,https://fapi.binance.com/fapi/v1/fundingRate
1722988800,ARB,binance,0.0001,0.1095,0.50220564,,https://fapi.binance.com/fapi/v1/fundingRate
1723017600,ARB,binance,4.257e-05,0.04661415,0.5157,,https://fapi.binance.com/fapi/v1/fundingRate
1723046400,ARB,binance,-6.422e-05,-0.0703209,0.4906,,https://fapi.binance.com/fapi/v1/fundingRate
1723075200,ARB,binance,-8.668e-05,-0.0949146,0.4843,,https://fapi.binance.com/fapi/v1/fundingRate
1723104000,ARB,binance,7.099e-05,0.07773405,0.5021,,https://fapi.binance.com/fapi/v1/fundingRate
1723132800,ARB,binance,2.995e-05,0.03279525,0.52192965,,https://fapi.binance.com/fapi/v1/fundingRate
1723161600,ARB,binance,0.0001,0.1095,0.55455404,,https://fapi.binance.com/fapi/v1/fundingRate
1723190400,ARB,binance,6.243e-05,0.06836085,0.54283158,,https://fapi.binance.com/fapi/v1/fundingRate
1723219200,ARB,binance,3.149e-05,0.03448155,0.5416,,https://fapi.binance.com/fapi/v1/fundingRate
1723248000,ARB,binance,-9.331e-05,-0.10217445,0.5772,,https://fapi.binance.com/fapi/v1/fundingRate
1723276800,ARB,binance,1.909e-05,0.02090355,0.58568208,,https://fapi.binance.com/fapi/v1/fundingRate
1723305600,ARB,binance,-0.00013048,-0.14287560000000002,0.57291173,,https://fapi.binance.com/fapi/v1/fundingRate
